,Season,Character,word,count
2145,4,Ryan,Im,18
2146,4,Ryan,here,17
2147,4,Ryan,not,17
2148,4,Ryan,do,16
2149,4,Ryan,dont,16
2150,4,Ryan,of,16
2151,5,Ryan,I,72
2152,5,Ryan,you,55
2153,5,Ryan,to,44
2154,5,Ryan,a,37
2155,5,Ryan,that,32
2156,5,Ryan,the,28
2157,5,Ryan,it,23
2158,5,Ryan,Yeah,19
2159,5,Ryan,Im,19
2160,5,Ryan,me,19
2161,5,Ryan,is,17
2162,5,Ryan,in,15
2163,5,Ryan,my,15
2164,5,Ryan,of,14
2165,5,Ryan,for,14
2166,5,Ryan,do,13
2167,5,Ryan,and,13
2168,5,Ryan,You,12
2169,5,Ryan,dont,12
2170,5,Ryan,one,12
2171,5,Ryan,was,12
2172,5,Ryan,be,12
2173,5,Ryan,have,11
2174,5,Ryan,just,11
2175,5,Ryan,on,10
2176,6,Ryan,e,519
2177,6,Ryan,o,451
2178,6,Ryan,t,382
2179,6,Ryan,a,339
2180,6,Ryan,n,278
2181,6,Ryan,',270
2182,6,Ryan,h,265
2183,6,Ryan,i,259
2184,6,Ryan,s,246
2185,6,Ryan,r,232
2186,6,Ryan,u,182
2187,6,Ryan,l,167
2188,6,Ryan,y,159
2189,6,Ryan,d,137
2190,6,Ryan,",",134
2191,6,Ryan,m,131
2192,6,Ryan,w,109
2193,6,Ryan,g,98
2194,6,Ryan,c,93
2195,6,Ryan,I,79
2196,6,Ryan,k,77
2197,6,Ryan,f,72
2198,6,Ryan,p,68
2199,6,Ryan,v,53
2200,6,Ryan,b,47
2201,7,Ryan,the,64
2202,7,Ryan,you,62
2203,7,Ryan,I,61
2204,7,Ryan,a,48
2205,7,Ryan,to,42
2206,7,Ryan,of,32
2207,7,Ryan,it,31
2208,7,Ryan,that,26
2209,7,Ryan,and,24
2210,7,Ryan,is,23
2211,7,Ryan,me,21
2212,7,Ryan,in,21
2213,7,Ryan,this,19
2214,7,Ryan,like,18
2215,7,Ryan,for,18
2216,7,Ryan,my,18
2217,7,Ryan,Its,16
2218,7,Ryan,do,16
2219,7,Ryan,No,16
2220,7,Ryan,just,16
2221,7,Ryan,dont,16
2222,7,Ryan,Im,16
2223,7,Ryan,have,15
2224,7,Ryan,so,15
2225,7,Ryan,all,14
2226,8,Ryan,you,76
2227,8,Ryan,I,73
2228,8,Ryan,to,56
2229,8,Ryan,the,53
2230,8,Ryan,a,40
2231,8,Ryan,that,34
2232,8,Ryan,it,34
2233,8,Ryan,Im,28
2234,8,Ryan,this,28
2235,8,Ryan,not,27
2236,8,Ryan,me,25
2237,8,Ryan,of,24
2238,8,Ryan,is,23
2239,8,Ryan,know,20
2240,8,Ryan,Kelly,18
2241,8,Ryan,in,17
2242,8,Ryan,and,17
2243,8,Ryan,no,17
2244,8,Ryan,Oh,16
2245,8,Ryan,my,16
2246,8,Ryan,like,15
2247,8,Ryan,Hey,15
2248,8,Ryan,for,14
2249,8,Ryan,do,14
2250,8,Ryan,your,14
2251,9,Ryan,a,11
2252,9,Ryan,I,7
2253,9,Ryan,you,7
2254,9,Ryan,and,4
2255,9,Ryan,to,4
2256,9,Ryan,for,4
2257,9,Ryan,Drake,4
2258,9,Ryan,of,3
2259,9,Ryan,it,3
2260,9,Ryan,out,3
2261,9,Ryan,is,3
2262,9,Ryan,be,3
2263,9,Ryan,the,3
2264,9,Ryan,little,3
2265,9,Ryan,Ravi,3
2266,9,Ryan,could,3
2267,9,Ryan,Thank,3
2268,9,Ryan,actually,2
2269,9,Ryan,Silicon,2
2270,9,Ryan,Its,2
2271,9,Ryan,And,2
2272,9,Ryan,Kelly,2
2273,9,Ryan,No,2
2274,9,Ryan,this,2
2275,9,Ryan,was,2
2276,4,Holly,you,30
2277,4,Holly,I,20
2278,4,Holly,Oh,16
2279,4,Holly,the,15
2280,4,Holly,to,14
2281,4,Holly,a,10
2282,4,Holly,that,10
2283,4,Holly,do,8
2284,4,Holly,of,8
2285,4,Holly,Im,7
2286,4,Holly,really,7
2287,4,Holly,for,6
2288,4,Holly,know,6
2289,4,Holly,good,6
2290,4,Holly,Okay,6
2291,4,Holly,You,6
2292,4,Holly,was,5
2293,4,Holly,Yeah,5
2294,4,Holly,and,5
2295,4,Holly,is,5
2296,4,Holly,so,5
2297,4,Holly,like,4
2298,4,Holly,what,4
2299,4,Holly,me,4
2300,4,Holly,Um,4
2301,5,Holly,I,88
2302,5,Holly,the,62
2303,5,Holly,to,61
2304,5,Holly,a,52
2305,5,Holly,you,45
2306,5,Holly,that,37
2307,5,Holly,and,31
2308,5,Holly,is,30
2309,5,Holly,Oh,27
2310,5,Holly,have,25
2311,5,Holly,we,24
2312,5,Holly,not,23
2313,5,Holly,just,23
2314,5,Holly,of,22
2315,5,Holly,in,21
2316,5,Holly,it,21
2317,5,Holly,No,21
2318,5,Holly,Im,18
2319,5,Holly,Yeah,17
2320,5,Holly,be,16
2321,5,Holly,Its,15
2322,5,Holly,Michael,15
2323,5,Holly,are,15
2324,5,Holly,this,13
2325,5,Holly,me,13
2326,6,Holly,[,1
2327,6,Holly,],1
2328,7,Holly,I,89
2329,7,Holly,you,84
2330,7,Holly,to,51
2331,7,Holly,a,42
2332,7,Holly,Oh,29
2333,7,Holly,the,25
2334,7,Holly,No,24
2335,7,Holly,that,24
2336,7,Holly,me,24
2337,7,Holly,Im,24
2338,7,Holly,Michael,23
2339,7,Holly,dont,22
2340,7,Holly,it,20
2341,7,Holly,know,19
2342,7,Holly,You,18
2343,7,Holly,is,17
2344,7,Holly,have,17
2345,7,Holly,and,17
2346,7,Holly,this,16
2347,7,Holly,love,16
2348,7,Holly,What,16
2349,7,Holly,my,15
2350,7,Holly,of,14
2351,7,Holly,in,14
2352,7,Holly,Yeah,14
2353,2,David,to,6
2354,2,David,you,5
2355,2,David,OK,4
2356,2,David,the,4
2357,2,David,a,4
2358,2,David,that,4
2359,2,David,is,3
2360,2,David,So,2
2361,2,David,of,2
2362,2,David,like,2
2363,2,David,do,2
2364,2,David,very,2
2365,2,David,Michael,2
2366,2,David,I,2
2367,2,David,about,2
2368,2,David,have,2
2369,2,David,dont,2
2370,2,David,your,2
2371,2,David,You,2
2372,2,David,joke,2
2373,2,David,David,1
2374,2,David,Nice,1
2375,2,David,meet,1
2376,2,David,we,1
2377,2,David,are,1
2378,3,David,you,26
2379,3,David,the,20
2380,3,David,to,16
2381,3,David,in,16
2382,3,David,a,15
2383,3,David,I,13
2384,3,David,Michael,11
2385,3,David,your,10
2386,3,David,do,9
2387,3,David,for,7
2388,3,David,You,7
2389,3,David,Okay,7
2390,3,David,and,6
2391,3,David,be,6
2392,3,David,think,6
2393,3,David,this,6
2394,3,David,Jan,5
2395,3,David,is,5
2396,3,David,job,5
2397,3,David,we,5
2398,3,David,have,5
2399,3,David,not,5
2400,3,David,dont,4
2401,3,David,of,4
2402,3,David,see,4
2403,4,David,Michael,2
2404,4,David,I,1
2405,4,David,am,1
2406,4,David,very,1
2407,4,David,sorry,1
2408,4,David,Yeah,1
2409,4,David,Thanks,1
2410,5,David,I,46
2411,5,David,to,42
2412,5,David,you,37
2413,5,David,the,33
2414,5,David,Michael,31
2415,5,David,is,31
2416,5,David,a,30
2417,5,David,this,23
2418,5,David,that,20
2419,5,David,of,19
2420,5,David,have,19
2421,5,David,in,18
2422,5,David,know,14
2423,5,David,about,13
2424,5,David,and,13
2425,5,David,it,13
2426,5,David,get,12
2427,5,David,for,11
2428,5,David,do,11
2429,5,David,what,10
2430,5,David,Okay,10
2431,5,David,just,10
2432,5,David,are,10
2433,5,David,What,10
2434,5,David,Dwight,10
2435,6,David,e,480
2436,6,David,o,457
2437,6,David,t,395
2438,6,David,a,346
2439,6,David,n,312
2440,6,David,i,297
2441,6,David,h,244
2442,6,David,s,232
2443,6,David,',226
2444,6,David,u,210
2445,6,David,l,201
2446,6,David,r,188
2447,6,David,y,176
2448,6,David,d,134
2449,6,David,c,121
2450,6,David,g,116
2451,6,David,",",112
2452,6,David,m,109
2453,6,David,w,107
2454,6,David,k,94
2455,6,David,p,70
2456,6,David,f,64
2457,6,David,I,61
2458,6,David,b,52
2459,6,David,v,49
2460,7,David,you,5
2461,7,David,You,3
2462,7,David,I,3
2463,7,David,the,2
2464,7,David,that,2
2465,7,David,are,2
2466,7,David,do,2
2467,7,David,a,2
2468,7,David,Thats,2
2469,7,David,what,2
2470,7,David,Herrow,2
2471,7,David,cant,2
2472,7,David,No,2
2473,7,David,What,1
2474,7,David,doing,1
2475,7,David,picked,1
2476,7,David,on,1
2477,7,David,wrong,1
2478,7,David,person,1
2479,7,David,can,1
2480,7,David,tell,1
2481,7,David,Yeah,1
2482,7,David,big,1
2483,7,David,time,1
2484,7,David,yeah,1
2485,8,David,to,11
2486,8,David,I,11
2487,8,David,you,8
2488,8,David,the,8
2489,8,David,of,7
2490,8,David,a,7
2491,8,David,be,6
2492,8,David,Andy,5
2493,8,David,that,5
2494,8,David,is,5
2495,8,David,in,4
2496,8,David,Im,3
2497,8,David,with,3
2498,8,David,was,3
2499,8,David,this,3
2500,8,David,for,3
2501,8,David,much,3
2502,8,David,Bob,3
2503,8,David,Bernard,2
2504,8,David,How,2
2505,8,David,doing,2
2506,8,David,great,2
2507,8,David,are,2
2508,8,David,Dunder,2
2509,8,David,Mifflin,2
2510,9,David,the,8
2511,9,David,it,6
2512,9,David,I,5
2513,9,David,very,4
2514,9,David,this,4
2515,9,David,is,4
2516,9,David,that,4
2517,9,David,you,4
2518,9,David,Andy,4
2519,9,David,You,3
2520,9,David,in,3
2521,9,David,with,3
2522,9,David,hear,2
2523,9,David,and,2
2524,9,David,Well,2
2525,9,David,news,2
2526,9,David,good,2
2527,9,David,Scranton,2
2528,9,David,just,2
2529,9,David,office,2
2530,9,David,for,2
2531,9,David,need,2
2532,9,David,on,2
2533,9,David,No,2
2534,9,David,someone,2
2535,1,Stanley,that,6
2536,1,Stanley,you,5
2537,1,Stanley,the,5
2538,1,Stanley,I,4
2539,1,Stanley,Oh,4
2540,1,Stanley,be,3
2541,1,Stanley,your,3
2542,1,Stanley,Its,3
2543,1,Stanley,to,3
2544,1,Stanley,no,3
2545,1,Stanley,a,3
2546,1,Stanley,of,2
2547,1,Stanley,Michael,2
2548,1,Stanley,for,2
2549,1,Stanley,or,2
2550,1,Stanley,in,2
2551,1,Stanley,supposed,2
2552,1,Stanley,collard,2
2553,1,Stanley,greens,2
2554,1,Stanley,theres,2
2555,1,Stanley,green,2
2556,1,Stanley,surprise,2
2557,1,Stanley,dont,2
2558,1,Stanley,was,2
2559,1,Stanley,Well,1
2560,2,Stanley,I,35
2561,2,Stanley,to,17
2562,2,Stanley,you,17
2563,2,Stanley,a,14
2564,2,Stanley,the,14
2565,2,Stanley,my,11
2566,2,Stanley,that,11
2567,2,Stanley,dont,10
2568,2,Stanley,in,10
2569,2,Stanley,this,9
2570,2,Stanley,is,9
2571,2,Stanley,have,9
2572,2,Stanley,Im,8
2573,2,Stanley,Michael,8
2574,2,Stanley,and,8
2575,2,Stanley,not,8
2576,2,Stanley,think,7
2577,2,Stanley,it,7
2578,2,Stanley,did,6
2579,2,Stanley,me,6
2580,2,Stanley,know,5
2581,2,Stanley,we,5
2582,2,Stanley,You,5
2583,2,Stanley,Its,5
2584,2,Stanley,so,5
2585,3,Stanley,I,43
2586,3,Stanley,you,26
2587,3,Stanley,to,26
2588,3,Stanley,the,20
2589,3,Stanley,a,19
2590,3,Stanley,my,14
2591,3,Stanley,and,12
2592,3,Stanley,that,11
2593,3,Stanley,on,9
2594,3,Stanley,have,9
2595,3,Stanley,Im,9
2596,3,Stanley,it,8
2597,3,Stanley,of,8
2598,3,Stanley,No,8
2599,3,Stanley,for,8
2600,3,Stanley,is,7
2601,3,Stanley,do,7
2602,3,Stanley,work,7
2603,3,Stanley,dont,7
2604,3,Stanley,they,6
2605,3,Stanley,get,6
2606,3,Stanley,Ill,6
2607,3,Stanley,me,6
2608,3,Stanley,no,6
2609,3,Stanley,this,6
2610,4,Stanley,you,36
2611,4,Stanley,I,36
2612,4,Stanley,to,23
2613,4,Stanley,the,16
2614,4,Stanley,a,14
2615,4,Stanley,Im,13
2616,4,Stanley,my,13
2617,4,Stanley,not,11
2618,4,Stanley,me,11
2619,4,Stanley,do,10
2620,4,Stanley,it,9
2621,4,Stanley,this,9
2622,4,Stanley,and,9
2623,4,Stanley,You,8
2624,4,Stanley,be,8
2625,4,Stanley,dont,8
2626,4,Stanley,your,8
2627,4,Stanley,in,8
2628,4,Stanley,Why,7
2629,4,Stanley,know,7
2630,4,Stanley,are,7
2631,4,Stanley,of,7
2632,4,Stanley,What,6
2633,4,Stanley,that,6
2634,4,Stanley,for,6
2635,5,Stanley,I,55
2636,5,Stanley,to,29
2637,5,Stanley,the,23
2638,5,Stanley,you,22
2639,5,Stanley,my,20
2640,5,Stanley,Im,17
2641,5,Stanley,a,15
2642,5,Stanley,dont,13
2643,5,Stanley,it,12
2644,5,Stanley,have,12
2645,5,Stanley,in,9
2646,5,Stanley,is,8
2647,5,Stanley,of,8
2648,5,Stanley,like,8
2649,5,Stanley,not,7
2650,5,Stanley,No,7
2651,5,Stanley,know,7
2652,5,Stanley,and,7
2653,5,Stanley,for,7
2654,5,Stanley,on,7
2655,5,Stanley,Oh,6
2656,5,Stanley,be,6
2657,5,Stanley,this,6
2658,5,Stanley,Its,5
2659,5,Stanley,your,5
2660,6,Stanley,you,18
2661,6,Stanley,to,17
2662,6,Stanley,a,16
2663,6,Stanley,I,14
2664,6,Stanley,Michael,10
2665,6,Stanley,is,9
2666,6,Stanley,have,7
2667,6,Stanley,Im,6
2668,6,Stanley,in,6
2669,6,Stanley,me,6
2670,6,Stanley,for,6
2671,6,Stanley,our,6
2672,6,Stanley,that,5
2673,6,Stanley,it,5
2674,6,Stanley,We,5
2675,6,Stanley,the,5
2676,6,Stanley,we,5
2677,6,Stanley,of,5
2678,6,Stanley,was,4
2679,6,Stanley,go,4
2680,6,Stanley,just,4
2681,6,Stanley,been,4
2682,6,Stanley,your,4
2683,6,Stanley,with,3
2684,6,Stanley,That,3
2685,7,Stanley,e,212
2686,7,Stanley,t,203
2687,7,Stanley,o,202
2688,7,Stanley,a,154
2689,7,Stanley,',148
2690,7,Stanley,i,133
2691,7,Stanley,n,125
2692,7,Stanley,s,125
2693,7,Stanley,r,106
2694,7,Stanley,h,97
2695,7,Stanley,l,93
2696,7,Stanley,u,75
2697,7,Stanley,",",74
2698,7,Stanley,y,72
2699,7,Stanley,d,70
2700,7,Stanley,m,57
2701,7,Stanley,g,51
2702,7,Stanley,w,45
2703,7,Stanley,c,40
2704,7,Stanley,I,38
2705,7,Stanley,p,37
2706,7,Stanley,f,35
2707,7,Stanley,b,31
2708,7,Stanley,k,22
2709,7,Stanley,v,17
2710,8,Stanley,a,30
2711,8,Stanley,to,29
2712,8,Stanley,I,27
2713,8,Stanley,the,25
2714,8,Stanley,you,21
2715,8,Stanley,it,18
2716,8,Stanley,is,17
2717,8,Stanley,my,16
2718,8,Stanley,and,15
2719,8,Stanley,in,14
2720,8,Stanley,your,11
2721,8,Stanley,Im,11
2722,8,Stanley,for,11
2723,8,Stanley,Christmas,11
2724,8,Stanley,on,10
2725,8,Stanley,like,9
2726,8,Stanley,up,8
2727,8,Stanley,that,8
2728,8,Stanley,get,8
2729,8,Stanley,want,8
2730,8,Stanley,Its,7
2731,8,Stanley,we,7
2732,8,Stanley,me,7
2733,8,Stanley,Florida,7
2734,8,Stanley,go,6
2735,9,Stanley,I,23
2736,9,Stanley,you,21
2737,9,Stanley,to,19
2738,9,Stanley,the,18
2739,9,Stanley,a,17
2740,9,Stanley,of,13
2741,9,Stanley,my,11
2742,9,Stanley,and,9
2743,9,Stanley,not,9
2744,9,Stanley,Im,9
2745,9,Stanley,is,8
2746,9,Stanley,your,7
2747,9,Stanley,No,7
2748,9,Stanley,it,7
2749,9,Stanley,be,7
2750,9,Stanley,that,7
2751,9,Stanley,all,7
2752,9,Stanley,just,7
2753,9,Stanley,this,7
2754,9,Stanley,for,6
2755,9,Stanley,we,6
2756,9,Stanley,in,5
2757,9,Stanley,do,5
2758,9,Stanley,about,5
2759,9,Stanley,Thats,5
2760,7,Robert,I,10
2761,7,Robert,a,10
2762,7,Robert,you,9
2763,7,Robert,is,8
2764,7,Robert,be,6
2765,7,Robert,my,5
2766,7,Robert,You,5
2767,7,Robert,wants,5
2768,7,Robert,to,5
2769,7,Robert,the,5
2770,7,Robert,in,4
2771,7,Robert,of,4
2772,7,Robert,He,4
2773,7,Robert,Do,4
2774,7,Robert,me,4
2775,7,Robert,Its,3
2776,7,Robert,so,3
2777,7,Robert,that,3
2778,7,Robert,see,3
2779,7,Robert,it,3
2780,7,Robert,Will,3
2781,7,Robert,voice,3
2782,7,Robert,up,3
2783,7,Robert,know,2
2784,7,Robert,Im,2
2785,8,Robert,the,160
2786,8,Robert,you,154
2787,8,Robert,I,146
2788,8,Robert,a,135
2789,8,Robert,to,124
2790,8,Robert,is,81
2791,8,Robert,of,75
2792,8,Robert,and,66
2793,8,Robert,in,57
2794,8,Robert,it,55
2795,8,Robert,this,53
2796,8,Robert,that,49
2797,8,Robert,for,46
2798,8,Robert,my,41
2799,8,Robert,me,41
2800,8,Robert,Andy,35
2801,8,Robert,Im,35
2802,8,Robert,You,34
2803,8,Robert,not,33
2804,8,Robert,are,32
2805,8,Robert,have,31
2806,8,Robert,we,31
2807,8,Robert,with,30
2808,8,Robert,dont,29
2809,8,Robert,no,29
2810,9,Robert,I,9
2811,9,Robert,to,8
2812,9,Robert,the,5
2813,9,Robert,my,5
2814,9,Robert,for,4
2815,9,Robert,that,4
2816,9,Robert,a,2
2817,9,Robert,just,2
2818,9,Robert,need,2
2819,9,Robert,and,2
2820,9,Robert,wife,2
2821,9,Robert,would,2
2822,9,Robert,like,2
2823,9,Robert,once,2
2824,9,Robert,am,2
2825,9,Robert,gay,2
2826,9,Robert,find,2
2827,9,Robert,is,2
2828,9,Robert,Oscar,2
2829,9,Robert,who,2
2830,9,Robert,with,2
2831,9,Robert,this,2
2832,9,Robert,Dont,1
2833,9,Robert,worry,1
2834,9,Robert,Ive,1
2835,1,Kelly,I,4
2836,1,Kelly,meeting,2
2837,1,Kelly,have,1
2838,1,Kelly,a,1
2839,1,Kelly,customer,1
2840,1,Kelly,just,1
2841,1,Kelly,had,1
2842,1,Kelly,the,1
2843,1,Kelly,longest,1
2844,1,Kelly,Um,1
2845,1,Kelly,like,1
2846,1,Kelly,that,1
2847,1,Kelly,one,1
2848,1,Kelly,think,1
2849,1,Kelly,Uh,1
2850,1,Kelly,thank,1
2851,1,Kelly,you,1
2852,2,Kelly,I,75
2853,2,Kelly,you,35
2854,2,Kelly,that,33
2855,2,Kelly,to,29
2856,2,Kelly,a,28
2857,2,Kelly,so,28
2858,2,Kelly,the,24
2859,2,Kelly,was,21
2860,2,Kelly,he,18
2861,2,Kelly,Oh,17
2862,2,Kelly,and,17
2863,2,Kelly,it,16
2864,2,Kelly,is,16
2865,2,Kelly,but,14
2866,2,Kelly,my,14
2867,2,Kelly,just,13
2868,2,Kelly,Im,12
2869,2,Kelly,of,12
2870,2,Kelly,like,12
2871,2,Kelly,me,11
2872,2,Kelly,please,11
2873,2,Kelly,know,11
2874,2,Kelly,God,11
2875,2,Kelly,Yeah,10
2876,2,Kelly,mean,10
2877,3,Kelly,I,107
2878,3,Kelly,you,80
2879,3,Kelly,that,46
2880,3,Kelly,the,45
2881,3,Kelly,to,44
2882,3,Kelly,so,39
2883,3,Kelly,a,37
2884,3,Kelly,and,33
2885,3,Kelly,is,32
2886,3,Kelly,my,31
2887,3,Kelly,Oh,26
2888,3,Kelly,God,24
2889,3,Kelly,just,24
2890,3,Kelly,it,20
2891,3,Kelly,have,20
2892,3,Kelly,Im,20
2893,3,Kelly,know,18
2894,3,Kelly,was,17
2895,3,Kelly,of,17
2896,3,Kelly,be,17
2897,3,Kelly,You,16
2898,3,Kelly,on,16
2899,3,Kelly,like,16
2900,3,Kelly,me,16
2901,3,Kelly,not,15
2902,4,Kelly,I,34
2903,4,Kelly,you,28
2904,4,Kelly,a,17
2905,4,Kelly,the,15
2906,4,Kelly,to,13
2907,4,Kelly,it,11
2908,4,Kelly,is,11
2909,4,Kelly,of,11
2910,4,Kelly,and,10
2911,4,Kelly,so,10
2912,4,Kelly,my,10
2913,4,Kelly,that,9
2914,4,Kelly,what,9
2915,4,Kelly,Ryan,8
2916,4,Kelly,Oh,8
2917,4,Kelly,me,8
2918,4,Kelly,have,8
2919,4,Kelly,know,8
2920,4,Kelly,be,7
2921,4,Kelly,like,7
2922,4,Kelly,about,7
2923,4,Kelly,was,6
2924,4,Kelly,dont,6
2925,4,Kelly,Im,6
2926,4,Kelly,at,6
2927,5,Kelly,I,75
2928,5,Kelly,you,44
2929,5,Kelly,to,29
2930,5,Kelly,it,28
2931,5,Kelly,a,27
2932,5,Kelly,and,24
2933,5,Kelly,the,23
2934,5,Kelly,me,22
2935,5,Kelly,my,22
2936,5,Kelly,so,18
2937,5,Kelly,that,18
2938,5,Kelly,is,18
2939,5,Kelly,Im,15
2940,5,Kelly,Oh,14
2941,5,Kelly,was,14
2942,5,Kelly,are,13
2943,5,Kelly,like,13
2944,5,Kelly,You,12
2945,5,Kelly,And,11
2946,5,Kelly,on,11
2947,5,Kelly,of,11
2948,5,Kelly,Michael,10
2949,5,Kelly,Yeah,10
2950,5,Kelly,just,10
2951,5,Kelly,what,10
2952,6,Kelly,I,67
2953,6,Kelly,you,48
2954,6,Kelly,to,38
2955,6,Kelly,the,32
2956,6,Kelly,a,30
2957,6,Kelly,that,24
2958,6,Kelly,of,20
2959,6,Kelly,and,19
2960,6,Kelly,Im,19
2961,6,Kelly,is,18
2962,6,Kelly,so,18
2963,6,Kelly,it,17
2964,6,Kelly,me,15
2965,6,Kelly,know,12
2966,6,Kelly,my,12
2967,6,Kelly,your,12
2968,6,Kelly,gonna,11
2969,6,Kelly,You,11
2970,6,Kelly,have,11
2971,6,Kelly,in,11
2972,6,Kelly,go,11
2973,6,Kelly,if,11
2974,6,Kelly,be,10
2975,6,Kelly,dont,10
2976,6,Kelly,like,10
2977,7,Kelly,I,83
2978,7,Kelly,you,55
2979,7,Kelly,a,47
2980,7,Kelly,the,45
2981,7,Kelly,to,41
2982,7,Kelly,that,38
2983,7,Kelly,is,31
2984,7,Kelly,and,28
2985,7,Kelly,it,23
2986,7,Kelly,You,21
2987,7,Kelly,on,21
2988,7,Kelly,my,21
2989,7,Kelly,just,18
2990,7,Kelly,know,17
2991,7,Kelly,Im,17
2992,7,Kelly,me,17
2993,7,Kelly,like,15
2994,7,Kelly,of,15
2995,7,Kelly,this,15
2996,7,Kelly,Oh,14
2997,7,Kelly,not,14
2998,7,Kelly,do,14
2999,7,Kelly,in,13
3000,7,Kelly,be,13
3001,7,Kelly,have,13
3002,8,Kelly,I,69
3003,8,Kelly,you,39
3004,8,Kelly,to,37
3005,8,Kelly,a,24
3006,8,Kelly,it,23
3007,8,Kelly,the,22
3008,8,Kelly,is,17
3009,8,Kelly,and,17
3010,8,Kelly,me,17
3011,8,Kelly,so,13
3012,8,Kelly,just,12
3013,8,Kelly,my,12
3014,8,Kelly,for,11
3015,8,Kelly,be,11
3016,8,Kelly,Oh,11
3017,8,Kelly,like,11
3018,8,Kelly,that,11
3019,8,Kelly,are,11
3020,8,Kelly,this,10
3021,8,Kelly,your,10
3022,8,Kelly,what,10
3023,8,Kelly,do,10
3024,8,Kelly,Im,10
3025,8,Kelly,in,9
3026,8,Kelly,mean,9
3027,9,Kelly,I,6
3028,9,Kelly,is,6
3029,9,Kelly,to,4
3030,9,Kelly,this,4
3031,9,Kelly,you,4
3032,9,Kelly,just,4
3033,9,Kelly,baby,4
3034,9,Kelly,with,3
3035,9,Kelly,Drake,3
3036,9,Kelly,Ravi,3
3037,9,Kelly,dont,2
3038,9,Kelly,and,2
3039,9,Kelly,the,2
3040,9,Kelly,Ryan,2
3041,9,Kelly,Oh,2
3042,9,Kelly,are,2
3043,9,Kelly,like,2
3044,9,Kelly,a,2
3045,9,Kelly,your,2
3046,9,Kelly,name,2
3047,9,Kelly,That,2
3048,9,Kelly,an,2
3049,9,Kelly,Im,2
3050,9,Kelly,obsessed,2
3051,9,Kelly,it,2
3052,6,Gabe,I,45
3053,6,Gabe,to,44
3054,6,Gabe,the,38
3055,6,Gabe,you,31
3056,6,Gabe,of,23
3057,6,Gabe,that,23
3058,6,Gabe,is,16
3059,6,Gabe,a,16
3060,6,Gabe,dont,15
3061,6,Gabe,have,14
3062,6,Gabe,You,13
3063,6,Gabe,in,13
3064,6,Gabe,it,13
3065,6,Gabe,for,12
3066,6,Gabe,this,12
3067,6,Gabe,me,11
3068,6,Gabe,Im,11
3069,6,Gabe,know,10
3070,6,Gabe,we,9
3071,6,Gabe,about,9
3072,6,Gabe,would,9
3073,6,Gabe,but,9
3074,6,Gabe,your,9
3075,6,Gabe,be,9
3076,6,Gabe,And,8
3077,7,Gabe,I,99
3078,7,Gabe,to,92
3079,7,Gabe,you,77
3080,7,Gabe,the,63
3081,7,Gabe,a,63
3082,7,Gabe,it,34
3083,7,Gabe,that,34
3084,7,Gabe,in,33
3085,7,Gabe,of,31
3086,7,Gabe,is,30
3087,7,Gabe,have,29
3088,7,Gabe,and,25
3089,7,Gabe,dont,24
3090,7,Gabe,this,21
3091,7,Gabe,Im,21
3092,7,Gabe,on,19
3093,7,Gabe,are,19
3094,7,Gabe,me,19
3095,7,Gabe,just,18
3096,7,Gabe,be,18
3097,7,Gabe,your,17
3098,7,Gabe,Okay,17
3099,7,Gabe,like,17
3100,7,Gabe,all,17
3101,7,Gabe,we,17
3102,8,Gabe,I,60
3103,8,Gabe,the,42
3104,8,Gabe,a,35
3105,8,Gabe,to,33
3106,8,Gabe,you,30
3107,8,Gabe,and,21
3108,8,Gabe,Im,21
3109,8,Gabe,me,20
3110,8,Gabe,is,19
3111,8,Gabe,in,19
3112,8,Gabe,of,17
3113,8,Gabe,that,15
3114,8,Gabe,it,15
3115,8,Gabe,like,14
3116,8,Gabe,be,14
3117,8,Gabe,my,13
3118,8,Gabe,know,13
3119,8,Gabe,uh,12
3120,8,Gabe,for,12
3121,8,Gabe,this,11
3122,8,Gabe,just,11
3123,8,Gabe,dont,11
3124,8,Gabe,if,11
3125,8,Gabe,no,11
3126,8,Gabe,Gabe,10
3127,9,Gabe,I,11
3128,9,Gabe,you,9
3129,9,Gabe,a,8
3130,9,Gabe,it,6
3131,9,Gabe,the,6
3132,9,Gabe,no,6
3133,9,Gabe,was,5
3134,9,Gabe,me,4
3135,9,Gabe,to,4
3136,9,Gabe,of,4
3137,9,Gabe,that,3
3138,9,Gabe,You,3
3139,9,Gabe,were,3
3140,9,Gabe,still,3
3141,9,Gabe,as,3
3142,9,Gabe,are,3
3143,9,Gabe,like,3
3144,9,Gabe,Erin,3
3145,9,Gabe,for,2
3146,9,Gabe,know,2
3147,9,Gabe,Ive,2
3148,9,Gabe,back,2
3149,9,Gabe,how,2
3150,9,Gabe,Yeah,2
3151,9,Gabe,So,2
3152,3,Karen,I,78
3153,3,Karen,you,74
3154,3,Karen,a,59
3155,3,Karen,to,46
3156,3,Karen,the,40
3157,3,Karen,that,30
3158,3,Karen,is,29
3159,3,Karen,it,27
3160,3,Karen,Im,25
3161,3,Karen,Hey,24
3162,3,Karen,Yeah,23
3163,3,Karen,and,23
3164,3,Karen,in,22
3165,3,Karen,of,21
3166,3,Karen,Oh,21
3167,3,Karen,my,21
3168,3,Karen,have,20
3169,3,Karen,know,19
3170,3,Karen,we,18
3171,3,Karen,me,17
3172,3,Karen,this,16
3173,3,Karen,think,16
3174,3,Karen,for,16
